query_id,row_time,col_time,gap,use_imci,cost_threshold_label,hybrid_optimizer_label,fann_model_label,sqlQuery
760,33.226767,3.640838,29.585929,1,1,0,1,"SELECT lineitem.l_shipmode, lineitem.l_discount, lineitem.l_orderkey FROM lineitem WHERE lineitem.l_receiptdate = '1993-03-06';"
796,28.420538,3.998269,24.422269,1,1,1,1,"SELECT part.p_partkey, part.p_brand, part.p_name FROM part WHERE part.p_brand = 'Brand#32';"
810,33.206045,3.735252,29.470793,1,1,0,1,"SELECT lineitem.l_discount, lineitem.l_partkey, lineitem.l_shipinstruct FROM lineitem WHERE lineitem.l_commitdate = '1997-12-04';"
820,34.065861,56.509434,22.443572,0,1,0,1,"SELECT lineitem.l_comment, lineitem.l_commitdate, lineitem.l_shipinstruct FROM lineitem WHERE lineitem.l_commitdate = '1996-11-24';"
827,31.964557,8.364029,23.600528,1,1,1,1,"SELECT lineitem.l_commitdate, lineitem.l_returnflag, lineitem.l_shipdate, MAX(lineitem.l_orderkey) as agg_0, MAX(lineitem.l_linenumber) as agg_1 FROM lineitem  WHERE lineitem.l_orderkey >= 463881509.5821481 AND lineitem.l_tax <= 0.08 AND lineitem.l_shipmode NOT LIKE '%RAI%L%' AND lineitem.l_returnflag IN ('N', 'A', 'R') AND lineitem.l_commitdate = '1995-11-20' AND lineitem.l_shipinstruct != 'DELIVER IN PERSON' AND lineitem.l_shipdate != '1997-11-21' AND lineitem.l_comment NOT LIKE '%furious%ly%' AND lineitem.l_extendedprice <= 27197.46891504053 AND lineitem.l_quantity <= 19.6397847470367 AND lineitem.l_shipinstruct IN ('COLLECT COD', 'NONE') AND lineitem.l_discount <= 0.01701444770784378 AND lineitem.l_linestatus IN ('O') AND lineitem.l_suppkey >= 405360.18887527543 AND lineitem.l_linenumber <= 1.0 GROUP BY lineitem.l_commitdate, lineitem.l_returnflag, lineitem.l_shipdate HAVING MAX(lineitem.l_orderkey) >= 300008343.5001612 ORDER BY lineitem.l_commitdate, lineitem.l_returnflag, lineitem.l_shipdate;"
830,33.353462,3.161586,30.191876,1,1,1,1,"SELECT lineitem.l_returnflag, AVG(partsupp.ps_partkey + lineitem.l_discount) as agg_0, MAX(part.p_partkey + lineitem.l_linenumber) as agg_1, MAX(supplier.s_nationkey) as agg_2 FROM lineitem JOIN partsupp ON lineitem.l_partkey = partsupp.ps_partkey AND lineitem.l_suppkey = partsupp.ps_suppkey JOIN orders ON lineitem.l_orderkey = orders.o_orderkey JOIN part ON partsupp.ps_partkey = part.p_partkey JOIN customer ON orders.o_custkey = customer.c_custkey JOIN supplier ON partsupp.ps_suppkey = supplier.s_suppkey  WHERE part.p_mfgr IN ('Manufacturer#4', 'Manufacturer#3', 'Manufacturer#2') AND customer.c_nationkey >= 2.8101690549357157 AND part.p_type NOT LIKE '%NICKEL%' AND orders.o_orderdate = '1996-12-01' AND customer.c_custkey >= 14741605.978186514 AND customer.c_mktsegment NOT LIKE '%AUTOMOBILE%' AND supplier.s_suppkey <= 827378.1870614362 AND part.p_mfgr LIKE '%Manufact%urer#2%' AND lineitem.l_shipmode NOT LIKE '%TRUCK%' AND lineitem.l_linestatus != 'F' AND supplier.s_nationkey <= 9.594827921230173 AND customer.c_comment NOT LIKE '%a%re%' AND lineitem.l_discount <= 0.00882456961282833 AND orders.o_orderpriority IN ('2-HIGH', '1-URGENT', '4-NOT SPECIFIED', '3-MEDIUM') AND lineitem.l_returnflag != 'N' AND customer.c_mktsegment NOT LIKE '%FURN%ITURE%' AND partsupp.ps_comment NOT LIKE '%foxes.%' GROUP BY lineitem.l_returnflag ORDER BY lineitem.l_returnflag;"
835,0.125293,57.646820,57.521526,0,1,1,1,"SELECT lineitem.l_shipinstruct, lineitem.l_receiptdate, nation.n_comment, MAX(lineitem.l_tax + orders.o_custkey) as agg_0, SUM(lineitem.l_linenumber + part.p_retailprice) as agg_1, SUM(nation.n_nationkey) as agg_2 FROM partsupp JOIN lineitem ON partsupp.ps_partkey = lineitem.l_partkey AND partsupp.ps_suppkey = lineitem.l_suppkey JOIN part ON partsupp.ps_partkey = part.p_partkey JOIN orders ON lineitem.l_orderkey = orders.o_orderkey JOIN supplier ON partsupp.ps_suppkey = supplier.s_suppkey JOIN customer ON orders.o_custkey = customer.c_custkey JOIN nation ON supplier.s_nationkey = nation.n_nationkey JOIN region ON nation.n_regionkey = region.r_regionkey  WHERE partsupp.ps_comment NOT LIKE '%detect%' AND (region.r_comment LIKE '%bl%ithely%' OR region.r_name = 'AMERICA') AND orders.o_orderpriority IN ('1-URGENT', '5-LOW', '3-MEDIUM', '2-HIGH', '4-NOT SPECIFIED') AND customer.c_acctbal <= -570.8856741011646 AND lineitem.l_linestatus IN ('O') AND orders.o_orderpriority LIKE '%5-LOW%' AND customer.c_mktsegment NOT LIKE '%HOUSEHOLD%' AND orders.o_orderdate != '1996-06-02' AND (part.p_brand IN ('Brand#44', 'Brand#43') OR (part.p_brand IN ('Brand#33', 'Brand#23', 'Brand#24', 'Brand#14', 'Brand#22', 'Brand#53', 'Brand#21', 'Brand#12', 'Brand#34') AND part.p_brand IN ('Brand#41', 'Brand#53', 'Brand#21'))) AND (customer.c_nationkey <= 1.4971409392529789 OR (customer.c_nationkey >= 1.617516993076786 AND customer.c_nationkey <= 13.55102891914004)) AND (region.r_regionkey <= 2.1443099544394655 OR region.r_name = 'AFRICA' OR region.r_regionkey >= 2.3457020485652795) AND partsupp.ps_suppkey >= 441715.26208399143 AND customer.c_custkey <= 3870856.050904845 GROUP BY lineitem.l_shipinstruct, lineitem.l_receiptdate, nation.n_comment HAVING MAX(lineitem.l_tax + orders.o_custkey) <= 7500449.450304306 ORDER BY lineitem.l_shipinstruct, lineitem.l_receiptdate, nation.n_comment;"
846,37.159165,0.907279,36.251886,1,1,1,1,"SELECT SUM(customer.c_custkey) as agg_0, AVG(customer.c_nationkey) as agg_1 FROM customer  WHERE customer.c_mktsegment = 'FURNITURE' AND customer.c_acctbal <= 2980.8049939413304 AND (customer.c_custkey <= 148671.89199686504 OR customer.c_custkey >= 1454220.0951812821 OR customer.c_custkey <= 2514426.651265236);"
849,14.764876,0.272343,14.492533,1,1,1,1,SELECT MIN(partsupp.ps_partkey) as agg_0 FROM supplier JOIN partsupp ON supplier.s_suppkey = partsupp.ps_suppkey  WHERE partsupp.ps_supplycost <= 864.1129625352394 AND partsupp.ps_suppkey >= 951463.6470103384 AND partsupp.ps_partkey <= 3415454.1680644704 AND (partsupp.ps_availqty >= 6696.125601824639 OR (partsupp.ps_availqty <= 9192.147350918456 AND partsupp.ps_availqty <= 2944.9667597162925)) AND supplier.s_suppkey >= 724374.2290308215 AND supplier.s_acctbal <= 9695.43165096169 AND supplier.s_nationkey <= 0.09805426333260736;
850,44.560390,0.564821,43.995569,1,1,1,1,"SELECT customer.c_mktsegment, MAX(customer.c_acctbal) as agg_0 FROM customer  WHERE customer.c_custkey >= 10478098.633478891 AND customer.c_nationkey >= 1.900090775920408 GROUP BY customer.c_mktsegment ORDER BY customer.c_mktsegment LIMIT 1000;"
852,0.028852,32.012579,31.983727,0,1,1,1,"SELECT lineitem.l_shipinstruct, AVG(orders.o_custkey) as agg_0 FROM orders JOIN lineitem ON orders.o_orderkey = lineitem.l_orderkey JOIN customer ON orders.o_custkey = customer.c_custkey  WHERE orders.o_custkey >= 5151350.137234319 AND lineitem.l_extendedprice <= 74143.29349261959 AND lineitem.l_linestatus IN ('O', 'F') AND lineitem.l_shipmode = 'SHIP' AND lineitem.l_partkey >= 13928514.72405163 AND lineitem.l_shipmode != 'MAIL' AND customer.c_mktsegment LIKE '%FURNITURE%' AND customer.c_custkey >= 6633847.402296945 AND orders.o_totalprice <= 24203.349613051585 AND lineitem.l_linestatus != 'F' AND lineitem.l_receiptdate = '1994-12-22' AND orders.o_orderstatus != 'O' AND (lineitem.l_quantity <= 31.006068503123657 OR lineitem.l_quantity <= 8.397984210094666) AND lineitem.l_shipinstruct IN ('COLLECT COD', 'TAKE BACK RETURN', 'NONE', 'DELIVER IN PERSON') AND orders.o_comment NOT LIKE '%pending,%' AND lineitem.l_returnflag IN ('R') GROUP BY lineitem.l_shipinstruct HAVING AVG(orders.o_custkey) >= 7500449.4103033 ORDER BY lineitem.l_shipinstruct;"
866,0.041064,34.174663,34.133600,0,1,1,1,"SELECT lineitem.l_linestatus, region.r_comment, MAX(lineitem.l_suppkey) as agg_0, AVG(lineitem.l_quantity) as agg_1, AVG(customer.c_custkey + partsupp.ps_availqty) as agg_2 FROM partsupp JOIN part ON partsupp.ps_partkey = part.p_partkey JOIN lineitem ON partsupp.ps_partkey = lineitem.l_partkey AND partsupp.ps_suppkey = lineitem.l_suppkey JOIN orders ON lineitem.l_orderkey = orders.o_orderkey JOIN supplier ON partsupp.ps_suppkey = supplier.s_suppkey JOIN customer ON orders.o_custkey = customer.c_custkey JOIN nation ON supplier.s_nationkey = nation.n_nationkey JOIN region ON nation.n_regionkey = region.r_regionkey  WHERE lineitem.l_suppkey <= 244999.51209258792 AND (orders.o_orderdate != '1992-12-19' OR orders.o_orderstatus IN ('F', 'O', 'P') OR orders.o_orderdate != '1996-09-04') AND part.p_type != 'SMALL BRUSHED TIN' AND customer.c_nationkey >= 0.739557777662615 AND (region.r_comment != 'uickly special accounts cajole carefully blithely close requests. carefully final asymptotes haggle furiousl' OR (region.r_name != 'AMERICA' AND region.r_comment NOT LIKE '%ca%refully%')) AND nation.n_name LIKE '%UN%ITED%' AND orders.o_comment LIKE '%p%into%' AND region.r_regionkey >= 2.6774421617844166 AND customer.c_mktsegment = 'BUILDING' AND orders.o_custkey <= 13418150.07596964 AND customer.c_custkey >= 12084702.822753249 AND orders.o_orderpriority LIKE '%4-NOT%' AND nation.n_comment IN ('y alongside of the pending deposits. carefully special packages are about the ironic forges. slyly special ') GROUP BY lineitem.l_linestatus, region.r_comment ORDER BY lineitem.l_linestatus, region.r_comment;"
873,0.059132,47.447182,47.388050,0,1,1,1,"SELECT MIN(lineitem.l_tax) as agg_0, COUNT(*) as agg_1 FROM orders JOIN lineitem ON orders.o_orderkey = lineitem.l_orderkey JOIN customer ON orders.o_custkey = customer.c_custkey JOIN partsupp ON lineitem.l_partkey = partsupp.ps_partkey AND lineitem.l_suppkey = partsupp.ps_suppkey JOIN supplier ON partsupp.ps_suppkey = supplier.s_suppkey JOIN nation ON supplier.s_nationkey = nation.n_nationkey JOIN part ON partsupp.ps_partkey = part.p_partkey JOIN region ON nation.n_regionkey = region.r_regionkey  WHERE orders.o_orderstatus IN ('P') AND nation.n_nationkey <= 1.8418648444658228 AND (region.r_regionkey <= 3.740330599783901 OR region.r_comment IN ('lar deposits. blithely final packages cajole. regular waters are final requests. regular accounts are according to ', 'uickly special accounts cajole carefully blithely close requests. carefully final asymptotes haggle furiousl') OR region.r_regionkey <= 3.376963038999726) AND partsupp.ps_comment NOT LIKE '%da%ring%' AND supplier.s_nationkey <= 15.983557633518679 AND nation.n_comment IN ('c dependencies. furiously express notornis sleep slyly regular accounts. ideas sleep. depos', 'platelets. blithely pending dependencies use fluffily across the even pinto beans. carefully silent accoun', 'ss excuses cajole slyly across the packages. deposits print aroun', 'rns. blithely bold courts among the closely regular packages use furiously bold platelets?', ' haggle. carefully final deposits detect slyly agai', 'ular asymptotes are about the furious multipliers. express dependencies nag above the ironically ironic account', 'y above the carefully unusual theodolites. final dugouts are quickly across the furiously regular d', 'l platelets. regular accounts x-ray: unusual, regular acco', 'y final packages. slow foxes cajole quickly. quickly silent platelets breach ironic accounts. unusual pinto be') AND orders.o_orderkey >= 460536849.0869452 AND part.p_mfgr NOT LIKE '%Man%ufacturer#4%' AND orders.o_orderpriority NOT LIKE '%SPECIFIED%' AND orders.o_orderpriority IN ('3-MEDIUM', '1-URGENT', '4-NOT SPECIFIED', '2-HIGH') AND partsupp.ps_suppkey >= 783984.5824999971 AND part.p_name NOT LIKE '%khaki%' AND lineitem.l_partkey <= 16223372.537330262 AND part.p_container IN ('SM DRUM') AND part.p_partkey >= 1990893.7199584339;"
905,0.085636,51.713438,51.627802,0,1,1,1,"SELECT orders.o_orderpriority, region.r_name, SUM(supplier.s_suppkey) as agg_0, SUM(orders.o_orderkey + orders.o_shippriority) as agg_1 FROM part JOIN partsupp ON part.p_partkey = partsupp.ps_partkey JOIN lineitem ON partsupp.ps_partkey = lineitem.l_partkey AND partsupp.ps_suppkey = lineitem.l_suppkey JOIN orders ON lineitem.l_orderkey = orders.o_orderkey JOIN customer ON orders.o_custkey = customer.c_custkey JOIN supplier ON partsupp.ps_suppkey = supplier.s_suppkey JOIN nation ON supplier.s_nationkey = nation.n_nationkey JOIN region ON nation.n_regionkey = region.r_regionkey  WHERE part.p_partkey <= 17021246.873811927 AND customer.c_mktsegment IN ('FURNITURE', 'AUTOMOBILE', 'BUILDING', 'HOUSEHOLD', 'MACHINERY') AND region.r_comment = 'ges. thinly even pinto beans ca' AND supplier.s_suppkey >= 924963.1932263095 AND lineitem.l_partkey <= 13130095.44786601 AND part.p_brand NOT LIKE '%Brand#31%' AND part.p_type = 'STANDARD BRUSHED NICKEL' AND (nation.n_comment IN ('c dependencies. furiously express notornis sleep slyly regular accounts. ideas sleep. depos', ' requests against the platelets use never according to the quickly regular pint') OR nation.n_comment = 'eans boost carefully special requests. accounts are. carefull') AND customer.c_acctbal >= 5719.444613371709 AND supplier.s_comment NOT LIKE '%express%' AND region.r_regionkey >= 2.4254489593442137 AND orders.o_orderpriority LIKE '%5-LO%W%' AND partsupp.ps_partkey <= 9895307.250036675 AND lineitem.l_linenumber >= 1.0 GROUP BY orders.o_orderpriority, region.r_name HAVING SUM(supplier.s_suppkey) >= 500000.5 ORDER BY orders.o_orderpriority, region.r_name;"
914,33.126449,0.026652,33.099796,1,1,1,1,SELECT COUNT(*) as agg_0 FROM customer  WHERE customer.c_mktsegment LIKE '%BUILD%ING%' AND customer.c_mktsegment LIKE '%AUTOMO%BILE%' AND customer.c_comment NOT LIKE '%packages%' AND customer.c_custkey >= 14603618.116108727 AND customer.c_acctbal <= 9515.406366174133 AND customer.c_nationkey <= 3.4377219336226963 HAVING COUNT(*) != 0;
926,13.730515,1.083469,12.647046,1,1,1,1,"SELECT part.p_brand, part.p_retailprice, part.p_partkey FROM part WHERE part.p_type = 'LARGE BRUSHED BRASS';"
927,16.946788,3.634492,13.312295,1,1,1,1,"SELECT part.p_name, part.p_size, part.p_comment FROM part WHERE part.p_container = 'WRAP CAN';"
989,0.049848,53.666683,53.616835,0,1,1,1,"SELECT customer.c_mktsegment, lineitem.l_receiptdate, part.p_container, SUM(part.p_size + lineitem.l_extendedprice) as agg_0 FROM orders JOIN lineitem ON orders.o_orderkey = lineitem.l_orderkey JOIN customer ON orders.o_custkey = customer.c_custkey JOIN partsupp ON lineitem.l_partkey = partsupp.ps_partkey AND lineitem.l_suppkey = partsupp.ps_suppkey JOIN part ON partsupp.ps_partkey = part.p_partkey JOIN supplier ON partsupp.ps_suppkey = supplier.s_suppkey JOIN nation ON supplier.s_nationkey = nation.n_nationkey JOIN region ON nation.n_regionkey = region.r_regionkey  WHERE orders.o_orderstatus IN ('P', 'O') AND region.r_comment IN ('hs use ironic, even requests. s') AND orders.o_orderdate != '1996-12-14' AND region.r_regionkey <= 3.0612519426911855 AND part.p_retailprice >= 1835.292530190982 AND lineitem.l_linestatus = 'O' AND customer.c_acctbal <= -859.2246307104115 AND part.p_mfgr NOT LIKE '%Manuf%acturer#1%' AND nation.n_regionkey >= 2.1620189701428867 AND region.r_name = 'ASIA' AND customer.c_mktsegment = 'HOUSEHOLD' AND supplier.s_acctbal >= 6396.708881995849 AND part.p_size >= 18.79686031507302 AND orders.o_orderpriority = '1-URGENT' AND customer.c_mktsegment != 'MACHINERY' GROUP BY customer.c_mktsegment, lineitem.l_receiptdate, part.p_container ORDER BY customer.c_mktsegment, lineitem.l_receiptdate, part.p_container;"
997,2.668906,46.136645,43.467739,0,1,1,1,"SELECT MAX(partsupp.ps_partkey + lineitem.l_discount) as agg_0, MIN(partsupp.ps_supplycost) as agg_1 FROM lineitem JOIN partsupp ON lineitem.l_partkey = partsupp.ps_partkey AND lineitem.l_suppkey = partsupp.ps_suppkey JOIN part ON partsupp.ps_partkey = part.p_partkey  WHERE partsupp.ps_partkey >= 5886952.903040842 AND partsupp.ps_comment NOT LIKE '%platelets%' AND part.p_container = 'MED BAG' AND part.p_mfgr = 'Manufacturer#5' AND lineitem.l_shipinstruct NOT LIKE '%COD%' AND partsupp.ps_availqty >= 5580.191363149982 AND partsupp.ps_supplycost <= 954.443688418606 AND lineitem.l_shipinstruct IN ('COLLECT COD', 'NONE') AND lineitem.l_returnflag = 'A' AND lineitem.l_linestatus IN ('O', 'F') AND part.p_partkey >= 19207152.1547812 AND (part.p_type IN ('LARGE ANODIZED TIN', 'MEDIUM POLISHED BRASS', 'STANDARD POLISHED COPPER', 'MEDIUM BRUSHED TIN', 'STANDARD PLATED STEEL', 'STANDARD POLISHED STEEL', 'MEDIUM ANODIZED COPPER') OR part.p_type LIKE '%BRUSHED%' OR part.p_type = 'LARGE BURNISHED STEEL') AND (lineitem.l_tax >= 0.08 OR lineitem.l_tax <= 0.006305349180253215) AND (lineitem.l_discount <= 0.05161640881975135 OR lineitem.l_orderkey >= 301784361.38597095) AND (part.p_brand IN ('Brand#31', 'Brand#25') OR part.p_retailprice <= 1697.1628785351463) AND lineitem.l_shipmode LIKE '%S%HIP%' AND part.p_size >= 4.2175323577366415;"
1002,0.022096,44.946420,44.924324,0,1,1,1,"SELECT lineitem.l_returnflag, part.p_mfgr, MAX(supplier.s_acctbal) as agg_0, COUNT(*) as agg_1 FROM nation JOIN region ON nation.n_regionkey = region.r_regionkey JOIN supplier ON nation.n_nationkey = supplier.s_nationkey JOIN partsupp ON supplier.s_suppkey = partsupp.ps_suppkey JOIN part ON partsupp.ps_partkey = part.p_partkey JOIN lineitem ON partsupp.ps_partkey = lineitem.l_partkey AND partsupp.ps_suppkey = lineitem.l_suppkey  WHERE part.p_type NOT LIKE '%ECONOM%Y%' AND nation.n_name IN ('EGYPT', 'VIETNAM', 'RUSSIA', 'UNITED STATES', 'PERU', 'FRANCE', 'IRAQ') AND supplier.s_acctbal <= -383.15732544505374 AND lineitem.l_shipmode != 'AIR' AND partsupp.ps_suppkey >= 376961.7409366335 AND lineitem.l_discount <= 0.04843901170925197 AND part.p_name NOT LIKE '%violet%' AND nation.n_name IN ('JORDAN', 'RUSSIA', 'JAPAN', 'INDONESIA', 'FRANCE', 'UNITED KINGDOM') GROUP BY lineitem.l_returnflag, part.p_mfgr HAVING COUNT(*) != 0 ORDER BY lineitem.l_returnflag, part.p_mfgr;"
1018,0.066445,44.877016,44.810571,0,1,1,1,"SELECT lineitem.l_commitdate, nation.n_name, MIN(region.r_regionkey + partsupp.ps_supplycost) as agg_0, SUM(orders.o_custkey) as agg_1, MAX(lineitem.l_partkey) as agg_2 FROM region JOIN nation ON region.r_regionkey = nation.n_regionkey JOIN supplier ON nation.n_nationkey = supplier.s_nationkey JOIN partsupp ON supplier.s_suppkey = partsupp.ps_suppkey JOIN lineitem ON partsupp.ps_partkey = lineitem.l_partkey AND partsupp.ps_suppkey = lineitem.l_suppkey JOIN part ON partsupp.ps_partkey = part.p_partkey JOIN orders ON lineitem.l_orderkey = orders.o_orderkey JOIN customer ON orders.o_custkey = customer.c_custkey  WHERE lineitem.l_quantity >= 14.120457866072186 AND partsupp.ps_suppkey >= 717564.776390278 AND partsupp.ps_partkey <= 6880350.585132572 AND region.r_name != 'AFRICA' AND lineitem.l_shipdate != '1993-11-24' AND customer.c_mktsegment != 'BUILDING' AND part.p_size <= 46.79191825381367 AND part.p_mfgr LIKE '%Manufacturer#2%' AND partsupp.ps_comment LIKE '%finally%' AND region.r_comment NOT LIKE '%caj%ole%' AND lineitem.l_discount >= 0.036352368710868006 AND lineitem.l_shipinstruct NOT LIKE '%RETU%RN%' AND (part.p_type NOT LIKE '%STANDARD%' OR (part.p_type = 'LARGE PLATED BRASS' AND part.p_type = 'PROMO BRUSHED NICKEL')) AND supplier.s_nationkey <= 23.797055534325565 AND (lineitem.l_linenumber <= 1.4223273892725317 OR lineitem.l_linenumber >= 4.476977536655769 OR lineitem.l_linenumber <= 1.0) AND lineitem.l_receiptdate = '1995-03-12' AND part.p_type = 'MEDIUM BURNISHED COPPER' AND (customer.c_custkey >= 8525123.868124124 OR customer.c_acctbal <= 6550.753573584594) GROUP BY lineitem.l_commitdate, nation.n_name ORDER BY lineitem.l_commitdate, nation.n_name;"
1019,21.625240,0.246103,21.379136,1,1,1,1,"SELECT part.p_container, part.p_type, MIN(partsupp.ps_supplycost + part.p_partkey) as agg_0, SUM(part.p_size) as agg_1 FROM part JOIN partsupp ON part.p_partkey = partsupp.ps_partkey JOIN supplier ON partsupp.ps_suppkey = supplier.s_suppkey  WHERE partsupp.ps_partkey >= 6727374.816450639 AND part.p_type LIKE '%ECONOMY%' AND part.p_retailprice >= 1374.6437655433683 AND (partsupp.ps_availqty <= 1391.912095331346 OR (partsupp.ps_availqty <= 6999.600732841952 AND partsupp.ps_availqty >= 2184.7673776532824)) AND part.p_brand = 'Brand#43' AND (supplier.s_nationkey >= 21.424588984416935 OR supplier.s_nationkey <= 2.8007094115340614) AND partsupp.ps_comment LIKE '%packa%ges%' AND supplier.s_suppkey <= 456457.8153619787 AND part.p_type LIKE '%STANDA%RD%' AND part.p_partkey >= 18089155.571864292 AND partsupp.ps_supplycost <= 733.6022858653783 AND part.p_name NOT LIKE '%tan%' GROUP BY part.p_container, part.p_type ORDER BY part.p_container, part.p_type;"
