query_id,query_type,query_length,num_tables,num_joins,query_depth,complexity_score,has_aggregates,has_group_by,has_order_by,has_limit,has_distinct,has_window_functions,has_outer_joins,estimated_join_complexity,has_subqueries,has_correlated_subqueries,has_large_tables,all_tables_small,has_complex_expressions,has_user_functions,has_text_operations,has_numeric_heavy_ops,num_aggregate_funcs,analytical_pattern,transactional_pattern,etl_pattern,command_type,join_type_inner,join_type_left,join_type_right,join_type_full,join_type_cross,predicate_simple_eq,predicate_range,predicate_like,predicate_in,predicate_exists,has_parameters,num_cte,max_subquery_depth,has_recursive_cte,has_lateral_join,selectivity_high,selectivity_medium,selectivity_low,cardinality_large,cardinality_medium,index_usage_likely,partition_pruning_likely,parallel_safe,has_volatile_funcs,cost_estimate_high,pg_time_ms,duck_time_ms,optimal_engine
employee_ap_7311,ap,580,2,2,3,5,1,1,1,1,0,0,0,4,0,0,0,0,0,0,0,1,2,1,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,2.987064071930945,45.83520407322794,postgres
employee_tp_1196,tp,300,2,2,0,3,0,0,0,1,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,22.259242017753422,54.04805007856339,postgres
employee_ap_469,ap,505,3,3,1,5,1,1,1,0,0,0,1,6,0,0,0,0,0,0,0,1,1,1,0,0,0,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,698.1528319884092,509.2987499665469,duckdb
employee_tp_4639,tp,272,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,3.762295003980398,19.419267075136304,postgres
employee_tp_9653,tp,151,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.2654750132933259,12.825472978875041,postgres
employee_ap_7213,ap,572,3,3,1,5,1,1,0,1,0,0,1,6,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1.672578975558281,107.44303104002029,postgres
employee_ap_6833,ap,525,3,3,3,5,1,1,0,1,0,0,1,6,0,0,0,0,0,0,0,1,2,1,1,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0.5877000512555242,53.177525056526065,postgres
employee_tp_1574,tp,376,2,2,0,3,0,0,0,1,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,30.64359596464783,81.26720099244267,postgres
employee_ap_4914,ap,623,3,3,2,6,1,1,1,1,0,0,1,6,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,221.24535799957812,368.79215599037707,postgres
employee_ap_159,ap,650,1,1,5,6,1,1,1,1,0,0,1,2,0,0,0,0,0,0,0,1,3,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,30.53583193104714,27.12006401270628,duckdb
employee_ap_6239,ap,630,1,1,1,6,1,1,1,1,0,0,1,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,34.82003498356789,149.1157809505239,postgres
employee_ap_6662,ap,528,3,3,1,5,1,1,0,0,0,0,1,6,0,0,0,0,0,0,0,1,1,0,0,0,0,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,11.18102006148547,128.88054898940027,postgres
employee_ap_4469,ap,652,1,1,2,6,1,1,1,1,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0.41809899266809225,6.715964991599321,postgres
employee_tp_6674,tp,273,2,2,0,2,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0.7744049653410912,37.60461404453963,postgres
employee_tp_6818,tp,212,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.2390630543231964,14.782413956709206,postgres
employee_ap_5758,ap,562,1,1,4,5,1,1,1,1,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,2308.432852034457,654.5766500057653,duckdb
employee_ap_9649,ap,462,1,1,1,4,1,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,621.9761749962345,697.3334819776937,postgres
employee_ap_3636,ap,430,1,1,2,4,1,1,1,1,0,0,1,2,0,0,0,0,0,0,0,1,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,35.48339894041419,74.46792803239077,postgres
employee_tp_7116,tp,250,1,1,0,2,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,23.474510060623288,59.13040193263441,postgres
employee_tp_7927,tp,191,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0.3075080458074808,13.390660984441638,postgres
employee_tp_8627,tp,228,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0.5945659941062331,24.17266194242984,postgres
employee_ap_3056,ap,496,2,2,1,4,1,1,1,1,0,0,0,4,0,0,0,0,0,0,0,1,1,1,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,24.18619394302368,42.847561999224126,postgres
employee_ap_7508,ap,401,3,3,0,4,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,1483.3657159470022,2604.884653002955,postgres
employee_ap_2927,ap,528,2,2,2,5,1,1,1,1,0,0,1,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,87.70717505831271,957.155168056488,postgres
employee_ap_8776,ap,456,1,1,1,4,1,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,33.77395705319941,178.28497802838683,postgres
employee_ap_8005,ap,557,2,2,3,5,1,1,1,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,9.553985903039575,52.1742400014773,postgres
employee_ap_5428,ap,546,3,3,2,5,1,1,1,0,0,0,1,6,0,0,0,0,0,0,1,0,2,0,0,0,0,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,32.70257811527699,51.74626596271992,postgres
employee_ap_5099,ap,679,3,3,3,6,1,1,0,1,0,0,1,6,0,0,0,0,0,0,0,0,2,0,0,0,0,1,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,159.64997501578182,273.70560506824404,postgres
employee_tp_2122,tp,229,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,32.06162096466869,51.70494504272938,postgres
employee_tp_9342,tp,189,1,1,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0.5806549452245235,109.42985396832228,postgres
employee_tp_2798,tp,104,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,30.20787099376321,57.43285303469747,postgres
employee_tp_5069,tp,206,1,1,0,2,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0.44311198871582747,46.29180603660643,postgres
employee_ap_6012,ap,333,1,1,1,3,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0.49918796867132187,38.38469402398914,postgres
employee_ap_9276,ap,587,3,3,5,5,1,1,1,0,0,0,1,6,0,0,0,0,0,0,0,1,2,1,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0.8042940171435475,54.00230805389583,postgres
employee_tp_1777,tp,224,1,1,0,2,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,33.53488107677549,141.2231100257486,postgres
employee_ap_7039,ap,633,2,2,2,6,1,1,0,1,0,0,1,4,0,0,0,0,0,0,0,1,2,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,1.7143009463325143,37.340422975830734,postgres
employee_ap_7898,ap,578,3,3,2,5,1,1,0,0,0,0,1,6,0,0,0,0,0,0,0,1,1,1,0,0,0,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1.9463130738586187,96.5659930370748,postgres
employee_ap_5821,ap,800,3,3,3,8,1,1,1,1,0,0,1,6,0,0,0,0,0,0,0,1,2,1,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1.8770250026136637,59.482726035639644,postgres
employee_tp_3120,tp,215,1,1,0,2,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0.353439012542367,26.80586406495422,postgres
employee_ap_4254,ap,646,2,2,4,6,1,1,1,1,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0.7420660695061088,3.7798010744154453,postgres
employee_ap_5395,ap,644,3,3,1,6,1,1,0,1,0,0,1,6,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,36.1007439205423,60.163739952258766,postgres
employee_tp_2383,tp,219,1,1,0,2,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0.4137200303375721,25.88582900352776,postgres
employee_ap_8656,ap,581,3,3,5,5,1,1,1,0,0,0,1,6,0,0,0,0,0,0,0,1,2,1,0,0,0,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,2.2034950088709593,540.886456030421,postgres
employee_ap_4736,ap,608,2,2,2,6,1,1,1,1,0,0,1,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0.7199059473350644,4.584193928167224,postgres
employee_tp_654,tp,339,2,2,0,3,0,0,0,1,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0.4667070461437106,37.922739051282406,postgres
employee_ap_4325,ap,351,1,1,2,3,1,1,1,1,0,0,1,2,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,117.69655498210341,187.62422492727637,postgres
employee_ap_5694,ap,698,3,3,2,6,1,1,1,0,0,0,1,6,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,1.059357076883316,3.502389998175204,postgres
employee_ap_9409,ap,594,2,2,2,5,1,1,0,0,0,0,1,4,0,0,0,0,0,0,0,1,2,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0.680239056237042,40.19314597826451,postgres
employee_ap_9560,ap,531,1,1,3,5,1,1,1,1,0,0,1,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,991.2341439630836,270.36729897372425,duckdb
employee_ap_8356,ap,351,1,1,0,3,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0.4087289562448859,2.723249956034124,postgres
employee_tp_2296,tp,211,1,1,0,2,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,37.35789400525391,55.38813897874206,postgres
employee_ap_2571,ap,421,1,1,3,4,1,1,0,1,0,0,1,2,0,0,0,0,0,0,0,1,2,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,25.043784989975393,132.28573300875723,postgres
employee_ap_7988,ap,443,3,3,3,4,1,1,0,0,0,0,1,6,0,0,0,0,0,0,0,1,2,1,0,0,0,1,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1.9974519964307547,578.3704279456288,postgres
employee_ap_8567,ap,627,2,2,4,6,1,1,1,0,0,0,0,4,0,0,0,0,0,0,0,1,2,1,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1.360989990644157,39.856253075413406,postgres
employee_tp_2875,tp,350,2,2,0,3,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0.494874082505703,42.756602982990444,postgres
employee_ap_760,ap,649,3,3,4,6,1,1,1,0,0,0,1,6,0,0,0,0,0,0,0,1,2,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1.8118969164788723,112.8144928952679,postgres
employee_ap_4372,ap,520,1,1,2,5,1,1,1,1,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,35.21217103116214,122.2043939633295,postgres
employee_tp_1592,tp,139,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,112.3234920669347,333.3841429557651,postgres
employee_tp_4298,tp,117,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,268.3721909997985,324.2756900144741,postgres
employee_tp_6648,tp,353,1,1,0,3,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0.4400439793244004,2.9495509807020426,postgres
employee_tp_1323,tp,185,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0.30205794610083103,1.9520350033417344,postgres
employee_ap_3841,ap,612,2,2,2,6,1,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,27.070702984929085,68.0632289731875,postgres
employee_ap_5958,ap,482,1,1,0,4,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0.4180390387773514,3.061976982280612,postgres
employee_ap_9602,ap,687,2,2,2,6,1,1,1,1,0,0,1,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,28.13420502934605,62.73141806013882,postgres
employee_ap_3415,ap,415,2,2,3,4,1,1,0,1,0,0,1,4,0,0,0,0,0,0,0,1,3,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,52.143428940325975,751.4424020191655,postgres
employee_ap_2546,ap,859,3,3,3,8,1,1,1,0,0,0,0,6,0,0,0,0,0,0,0,1,2,0,0,0,0,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0.751083018258214,4.222090006805956,postgres
employee_tp_434,tp,291,2,2,0,2,0,0,0,1,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,31.861430034041405,96.63430892396718,postgres
employee_ap_3517,ap,467,2,2,3,4,1,1,1,1,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,30.92214302159846,228.33210497628897,postgres
employee_ap_6341,ap,402,2,2,0,4,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1.3520970242097974,47.637286013923585,postgres
employee_tp_4246,tp,291,1,1,0,2,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,26.409107027575374,76.17375801783055,postgres
employee_ap_8148,ap,361,1,1,2,3,1,1,0,0,0,0,1,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0.44463295489549637,28.57810491696,postgres
employee_ap_8142,ap,628,2,2,2,6,1,1,0,1,0,0,0,4,0,0,0,0,0,0,0,1,2,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0.6264460971578956,75.49536298029125,postgres
employee_ap_6713,ap,608,1,1,3,6,1,1,1,0,0,0,0,2,0,0,0,0,0,0,0,1,2,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0.5404290277510881,27.147501008585095,postgres
employee_ap_334,ap,733,3,3,5,7,1,1,1,1,0,0,1,6,0,0,0,0,0,0,0,0,2,0,1,0,0,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,1.8465890316292644,113.8908420689404,postgres
employee_tp_9229,tp,248,2,2,0,2,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0.8247820660471916,37.08677692338824,postgres
employee_tp_2008,tp,345,2,2,0,3,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1.2407840695232153,245.8614930510521,postgres
employee_tp_1111,tp,107,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.40136498864740133,13.822469976730645,postgres
employee_tp_6294,tp,235,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0.3414939856156707,12.980925966985524,postgres
employee_tp_9049,tp,233,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,33.622907008975744,54.26113691646606,postgres
employee_tp_2351,tp,332,1,1,0,3,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0.7923010271042585,29.842633986845613,postgres
employee_tp_8405,tp,174,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.2652739640325308,14.740364043973386,postgres
employee_ap_3705,ap,614,2,2,2,6,1,1,1,1,0,0,1,4,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,36.491119069978595,91.00917598698288,postgres
employee_ap_7321,ap,568,2,2,3,5,1,1,1,0,0,0,0,4,0,0,0,0,0,0,0,1,1,1,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,31.151990056969225,67.54126294981688,postgres
employee_ap_1394,ap,419,1,1,2,4,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,22.821150021627545,64.60378901101649,postgres
employee_ap_3094,ap,567,1,1,1,5,1,1,1,0,0,0,0,2,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0.36200694739818573,2.9752900591120124,postgres
employee_ap_8820,ap,312,1,1,0,3,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,554.3717310065404,1012.1148870093748,postgres
employee_tp_8778,tp,255,1,1,0,2,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,40.50073795951903,159.83526897616684,postgres
employee_tp_6875,tp,227,1,1,0,2,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,3.9786609122529626,97.08782995585352,postgres
employee_ap_3785,ap,340,1,1,3,3,1,1,0,0,0,0,1,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,33.07952801696956,69.65013302396983,postgres
employee_tp_1518,tp,202,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0.33082393929362297,14.57282796036452,postgres
employee_ap_735,ap,389,1,1,2,3,1,1,1,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,40.100104990415275,75.52124105859548,postgres
employee_tp_9747,tp,124,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.3756850492209196,14.297065092250705,postgres
employee_ap_4218,ap,450,2,2,3,4,1,1,0,0,0,0,1,4,0,0,0,0,0,0,0,1,2,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0.4941039951518178,46.79067200049758,postgres
employee_tp_8975,tp,232,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,34.558859071694314,65.72994601447135,postgres
employee_tp_8354,tp,310,2,2,0,3,0,0,0,1,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,28.27869402244687,95.40455299429595,postgres
employee_ap_2128,ap,552,2,2,3,5,1,1,0,0,0,0,1,4,0,0,0,0,0,0,0,1,2,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0.7028819527477026,42.81071200966835,postgres
employee_ap_7624,ap,230,1,1,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,67.04881798941642,111.48222000338137,postgres
employee_tp_1671,tp,328,1,1,0,3,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1.4254399575293064,4.461389034986496,postgres
employee_ap_1744,ap,458,3,3,0,4,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,0,0,31.812826986424625,191.59659498836845,postgres
employee_ap_3474,ap,630,2,2,1,6,1,1,1,1,0,0,1,4,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0.5306800594553351,59.246349963359535,postgres
employee_ap_2253,ap,648,3,3,3,6,1,1,1,0,0,0,1,6,0,0,0,0,0,0,0,0,2,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0.7597149815410376,51.7002270789817,postgres
